latitude,longitude,accommodates,bathrooms,bedrooms,beds,guests_included,minimum_nights,maximum_nights,number_of_reviews,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,calculated_host_listings_count,reviews_per_month
47.56722692,-122.3850857,1,1,1,1,1,2,7,25,98,10,10,10,10,10,10,4,3.15
47.56401858,-122.3888556,4,1.5,2,2,2,1,180,9,98,10,10,10,10,9,9,1,1.06
47.56280118,-122.3870543,1,1,1,1,1,3,30,8,98,9,10,10,10,10,9,1,0.27
47.63972336,-122.3764221,2,1,1,1,1,2,7,26,96,10,10,10,10,9,9,5,4.36
47.63577294,-122.3886193,2,1,1,1,1,2,1125,9,100,9,10,10,10,10,10,1,1.68
47.63707971,-122.3861791,2,1,1,1,1,1,1125,30,97,10,10,10,10,9,10,1,3.91
47.63502328,-122.3896955,1,2.5,1,1,1,4,1125,15,100,10,10,10,10,10,10,1,0.78
47.63288521,-122.3771697,2,1,1,1,1,1,1125,3,93,10,10,10,10,9,10,1,3
47.64738254,-122.3780493,4,1,1,1,1,2,7,0,,,,,,,,1,
47.66118597,-122.3853442,1,1,1,1,1,2,16,5,92,9,9,7,9,8,10,2,0.27
47.65006232,-122.3773843,2,1,1,1,1,1,3,1,80,10,10,10,10,10,10,1,1
47.63920028,-122.3866156,4,1,1,1,2,2,90,12,97,10,10,10,10,9,9,6,2.05
47.64236195,-122.3775093,4,1,2,2,2,2,1125,22,89,9,9,10,9,8,9,1,1.15
47.63834273,-122.3861921,2,1,1,1,1,1,1125,0,,,,,,,,1,
47.595772,-122.327316,2,1,1,1,1,1,1125,75,89,9,9,9,9,8,9,6,3.02
47.55977856,-122.3236031,4,1,1,1,1,1,2,0,,,,,,,,1,
47.58000693,-122.3266282,4,0,0,2,1,1,1125,0,,,,,,,,1,
47.57758964,-122.3195656,4,1,2,3,3,3,1125,2,90,10,10,10,10,9,10,1,0.12
47.57668748,-122.3219282,4,2.5,1,2,3,1,1125,49,93,9,9,10,10,8,9,1,1.86
47.55427231,-122.3126487,2,1,1,1,1,3,7,33,99,10,10,10,10,9,10,1,4.95
47.54296367,-122.2890472,2,1,1,1,1,1,1125,28,94,10,10,10,10,8,9,2,1.59
47.54482778,-122.2996271,4,1,1,2,1,2,1125,20,97,10,10,10,10,9,10,5,4.14
47.54443758,-122.3012003,2,1,1,1,1,2,1125,36,89,10,9,9,9,9,9,5,4.5
47.56034898,-122.3140232,4,1,1,2,2,10,365,26,96,10,10,10,10,9,9,1,0.4
47.56082164,-122.2956372,1,2,1,1,0,1,1125,49,93,10,10,10,10,9,9,5,6.93
47.56076942,-122.2943148,2,2,1,1,1,1,1125,93,91,10,9,10,9,9,9,5,5.28
47.56108749,-122.2961611,1,2,1,1,0,1,1125,44,93,10,10,10,9,9,10,5,6.91
47.55200952,-122.3058689,1,1,1,1,1,2,1125,34,94,10,10,10,10,9,10,2,2.46
47.5572751,-122.3133453,2,1,1,1,2,2,1125,37,89,9,9,9,10,8,9,1,2.26
47.55421556,-122.3086034,6,2.5,3,3,1,2,1125,5,92,9,10,10,10,8,10,1,0.93
47.55708216,-122.309203,2,1,1,1,1,2,90,18,99,10,10,10,10,10,10,1,6.92
47.54454407,-122.3013871,1,1,1,1,1,2,1125,27,89,10,10,9,9,9,9,5,2.1
47.55368055,-122.317805,3,2.5,2,2,2,3,1125,19,93,10,10,10,9,8,9,1,1.23
47.55560304,-122.3008545,10,2,4,7,6,3,365,59,93,10,9,10,10,9,10,1,1.41
47.55920112,-122.2944791,2,2,1,1,0,1,1125,41,93,9,10,10,9,9,9,5,6.21
47.5555162,-122.3033232,2,1,1,1,1,3,1125,4,95,10,10,10,10,9,10,1,0.7
47.5429914,-122.2996481,1,1,1,1,1,2,100,9,91,9,10,9,9,9,10,5,1.89
47.55256632,-122.3043496,2,1,1,1,1,2,30,35,99,10,10,10,10,10,10,1,0.63
47.54382834,-122.3027648,2,1,1,1,1,2,5,4,100,10,10,10,10,10,10,1,1
47.5540182,-122.3175534,6,1,3,3,4,2,1125,29,97,10,10,10,10,9,10,1,4.1
47.56137576,-122.3174105,6,1,2,3,1,1,90,21,88,9,9,9,9,9,9,8,2.79
47.56583406,-122.3149234,4,1,1,2,1,2,1125,16,95,10,10,10,10,10,10,1,3.29
47.55219473,-122.3051774,2,1,1,2,1,1,1125,82,91,9,10,10,10,9,9,2,3.92
47.54986938,-122.2925492,2,1,1,1,2,1,1125,2,100,10,10,10,10,10,10,1,0.49
47.55530659,-122.3032813,1,1,1,1,1,3,1125,0,,,,,,,,1,
47.54762603,-122.3041337,2,1,0,1,1,2,1125,18,98,10,10,10,10,9,10,1,3.25
47.54498546,-122.3008993,2,1,1,1,1,2,1125,0,,,,,,,,5,
47.54712359,-122.3013946,2,1,1,1,1,2,1125,15,97,10,10,10,10,9,10,1,2.39
47.54945611,-122.3165774,2,3,1,1,1,2,60,77,95,9,9,9,9,9,9,5,1.87
47.54617149,-122.3080953,2,1,1,1,1,2,1125,0,,,,,,,,1,
47.53524506,-122.2848655,2,1,1,1,1,1,1125,0,,,,,,,,2,
47.53280314,-122.2891504,2,1,1,1,1,1,1125,3,87,10,9,10,10,8,9,1,3
47.52566156,-122.2811555,8,1,3,3,7,1,90,56,92,9,9,10,10,8,9,8,2.07
47.69861296,-122.3634424,4,,1,,1,1,1125,0,,,,,,,,2,
47.68931774,-122.3651355,5,1,1,2,2,2,7,74,86,9,9,10,9,9,9,1,2.19
47.69820987,-122.3617194,2,1,0,1,0,2,1125,5,96,10,10,10,10,9,10,1,1.72
47.694444,-122.3465941,6,2,3,4,1,5,1125,1,100,10,10,10,10,10,10,1,0.25
47.690222,-122.3543712,2,1,1,1,1,1,1125,0,,,,,,,,1,
47.70484849,-122.3448874,6,1,2,3,1,3,365,55,92,9,9,9,9,8,9,1,1.51
47.68644324,-122.3500473,2,1,0,1,1,1,1125,4,95,10,10,10,10,10,10,1,0.84
47.68438657,-122.3608698,6,1,2,3,4,2,1125,15,95,10,10,10,10,10,9,1,2.57
47.69457431,-122.3579594,4,1,2,2,2,1,90,14,99,10,10,10,10,10,10,3,1.06
47.7029098,-122.3618734,6,2.5,3,3,4,13,183,0,,,,,,,,1,
47.70341239,-122.354803,1,1,1,1,1,1,1125,0,,,,,,,,3,
47.70048324,-122.3465622,2,1,1,1,2,1,1125,6,57,6,5,8,9,8,7,1,2.95
47.69109349,-122.36464,1,2.5,1,1,1,5,365,0,,,,,,,,2,
47.68926864,-122.3541404,2,1.5,1,1,2,2,29,16,95,10,10,10,10,10,9,1,2.31
47.69941938,-122.3483125,1,,1,1,1,1,1125,1,71,10,6,6,4,8,8,4,0.03
47.69430764,-122.3467355,1,1,1,1,1,1,1125,39,86,9,8,9,9,9,8,2,2.35
47.69461916,-122.3606357,2,0.5,1,1,1,1,5,21,93,10,9,10,10,9,9,2,0.96
47.69684141,-122.3490805,2,1,1,1,1,1,1125,3,87,9,10,10,10,9,9,1,1.3
47.6983588,-122.3494885,2,1,1,1,1,1,1125,0,,,,,,,,4,
47.694904,-122.3610628,2,1,1,1,1,1,1125,1,100,10,10,10,10,10,10,1,0.32
47.69239391,-122.3532529,2,1,1,1,1,1,1125,1,100,,,,,,,1,0.09
47.70391884,-122.3544291,1,1,1,1,1,1,1125,0,,,,,,,,3,
47.70186661,-122.3452365,1,1,1,1,1,1,1125,0,,,,,,,,1,
47.69314575,-122.3622588,2,1,1,2,1,1,1125,4,90,10,10,10,10,9,10,2,0.71
47.70329901,-122.3607324,2,2,1,1,1,2,1125,3,80,10,8,8,7,10,9,1,0.16
47.70428186,-122.3462181,6,1.5,2,3,2,1,1125,12,80,9,8,9,9,8,9,2,1.37
47.68638397,-122.3451062,5,2,2,2,1,2,20,5,100,10,10,10,10,9,10,1,0.27
47.69400199,-122.3599532,2,1,1,2,0,1,30,16,95,9,9,10,10,9,10,3,1.67
47.69510633,-122.3496163,4,1.5,2,2,1,2,1125,0,,,,,,,,1,
47.68396503,-122.3579253,6,3.5,3,3,4,1,1125,5,100,10,10,10,10,10,10,1,0.92
47.698744,-122.3483469,5,1,1,2,1,2,1125,3,100,10,10,9,10,9,10,1,0.75
47.69125046,-122.3611776,4,1.5,2,2,1,4,1125,4,100,10,10,10,10,10,10,1,0.6
47.69107691,-122.3564479,4,1,1,1,2,2,10,0,,,,,,,,1,
47.69251164,-122.3646623,3,1,1,2,3,1,30,21,97,10,10,10,10,9,9,1,2.68
47.6880598,-122.3520168,2,1,1,1,1,1,1125,0,,,,,,,,1,
47.68554795,-122.3514214,2,1,1,1,1,2,1125,31,94,9,9,10,10,10,9,1,4.41
47.68942014,-122.3627423,1,1,1,1,1,5,365,2,100,10,10,10,10,10,9,2,0.06
47.69849564,-122.3460439,2,1.5,1,1,1,1,1125,0,,,,,,,,2,
47.6866033,-122.3485413,6,2,2,2,4,2,20,7,100,10,10,10,10,10,10,1,1.14
47.69474575,-122.3580742,4,1,1,1,1,2,1125,2,100,,,,,,,1,2
47.69722467,-122.3487616,2,1,1,1,2,3,1125,29,99,10,10,10,10,9,10,1,3.09
47.70478893,-122.346402,4,1,1,1,3,1,1125,21,84,9,9,10,9,7,9,2,3.07
47.69393723,-122.3630705,4,1,1,1,2,1,21,26,97,10,10,10,10,10,10,1,1.47
47.70176565,-122.3544354,5,2,2,2,4,2,1125,3,93,9,9,10,10,9,9,1,1.58
47.68635058,-122.3531561,2,1,1,1,1,1,1125,58,95,9,10,10,10,9,10,2,3.26
47.69862136,-122.3463361,6,2,3,4,6,3,1125,7,91,9,9,9,9,7,9,1,1.04
47.68796587,-122.3500557,3,1,1,1,3,2,352,36,96,10,9,10,10,9,9,2,0.91
47.69980929,-122.3555185,7,1,2,4,7,1,90,57,91,9,9,10,10,9,9,8,3.43
47.69574643,-122.3459452,1,1,1,1,1,1,1125,48,83,9,8,9,9,9,9,2,3.01
47.69667423,-122.3585123,2,1,1,1,1,2,1125,49,93,10,10,10,10,9,9,1,1.16
47.68471103,-122.3544243,2,1,1,1,2,7,60,11,95,10,9,10,10,10,9,1,0.82
47.68400394,-122.3538868,2,1,1,1,1,3,60,22,98,10,10,10,10,10,10,1,1.92
47.6913726,-122.3640494,8,1.5,3,4,4,2,28,43,98,10,10,10,10,9,10,1,4.94
47.70394625,-122.3575706,2,1,1,1,1,1,1125,2,100,10,10,10,10,10,10,1,0.53
47.69177392,-122.3656752,2,1,1,1,2,1,1125,14,94,10,9,10,10,10,10,1,3.62
47.6949316,-122.3600114,4,1,2,2,1,3,90,0,,,,,,,,1,
47.69796137,-122.349007,3,1,1,2,2,2,28,2,100,10,10,10,10,10,10,4,1.54
47.70048102,-122.3508921,2,1,1,1,1,2,1125,6,100,10,10,10,10,9,10,1,1.51
47.68449844,-122.3653832,2,2,1,1,1,2,30,52,96,10,10,10,10,9,10,1,2.73
47.69285099,-122.3566705,3,1,1,1,1,1,1125,0,,,,,,,,1,
47.69072737,-122.3533053,5,1,2,6,1,3,1125,2,90,10,8,10,10,10,9,1,0.36
47.69274786,-122.3597568,2,1,1,1,0,1,30,16,96,10,9,10,10,10,10,3,1.54
47.69692634,-122.3524646,4,1,2,1,1,2,8,1,100,10,10,10,10,10,10,1,0.3
47.69576779,-122.3482073,5,1,2,3,3,2,1125,20,91,9,10,10,10,9,9,1,2.26
47.68695586,-122.364497,4,2,2,2,4,2,1125,0,,,,,,,,1,
47.69057411,-122.3516281,4,1,1,2,2,2,21,1,80,10,10,10,10,10,10,1,1
47.69656164,-122.3627507,4,1,1,3,4,1,1125,2,90,8,10,10,10,9,9,2,0.12
47.69585302,-122.3593562,4,1,1,3,2,1,1125,58,100,10,10,10,10,10,10,1,4
47.69250364,-122.3521634,4,1,1,2,1,7,31,2,100,10,10,10,10,10,10,1,0.16
47.69430816,-122.3506846,5,1,3,3,1,1,365,13,85,9,9,10,10,9,9,1,0.4
47.69584005,-122.3566718,3,1,2,2,2,1,1125,19,93,9,9,10,10,10,9,1,1.52
47.69614721,-122.3486433,5,1,3,3,1,2,60,0,,,,,,,,1,
47.68412284,-122.3470257,5,2,4,3,2,1,1125,2,100,10,10,10,10,10,10,1,0.23
47.69921615,-122.350716,2,1,1,1,2,1,7,209,96,10,10,10,10,9,10,1,4.91
47.68752704,-122.3560811,4,1,2,3,2,1,30,76,94,9,9,10,10,10,9,1,4.91
47.68765781,-122.3575246,10,3,4,5,6,2,180,4,85,9,9,9,9,10,9,1,1.19
47.68458931,-122.3593206,2,1,1,1,0,2,30,0,,,,,,,,1,
47.70095011,-122.3532206,2,1,1,2,1,1,1125,0,,,,,,,,3,
47.68348315,-122.3570539,2,1,1,1,2,3,30,113,98,10,10,10,10,10,10,2,2.47
47.70304671,-122.3627641,2,1,1,1,1,1,1125,0,,,,,,,,1,
47.68796588,-122.3529049,2,1,1,1,1,1,1125,44,95,10,10,10,10,10,10,2,2.47
47.68464908,-122.3577162,2,1,1,1,2,3,30,23,97,10,10,10,10,10,9,2,1.03
47.68940563,-122.3481265,1,1,1,1,1,1,21,52,89,9,9,10,9,9,9,1,2.73
47.68526916,-122.3655035,2,1,1,1,0,2,21,15,89,9,9,10,10,9,9,1,2.15
47.69971929,-122.3450886,2,1,1,1,2,2,30,24,94,10,10,9,9,9,10,1,2.59
47.68778214,-122.3485961,4,1,2,2,4,2,365,11,100,9,9,10,10,9,9,2,0.26
47.68554621,-122.363262,7,1,2,3,2,1,1125,56,90,9,10,10,10,9,9,1,1.91
47.69985569,-122.3481167,4,,2,4,4,2,28,0,,,,,,,,4,
47.6938602,-122.3504937,1,1,1,1,1,1,1125,0,,,,,,,,1,
47.54175591,-122.2892891,2,1,1,1,1,1,1125,39,97,10,10,10,10,9,10,2,2.3
47.54290734,-122.2966832,2,1.5,1,1,1,1,10,3,100,10,10,10,10,9,10,1,1.25
47.53668112,-122.2861159,2,1,1,1,1,1,1125,0,,,,,,,,2,
47.5342764,-122.2816062,10,2,3,3,6,3,730,6,83,8,9,10,9,7,8,1,0.1
47.53699589,-122.2813079,2,1,0,1,1,1,1125,11,88,10,8,10,10,9,9,1,1.56
47.53903549,-122.2942433,4,1,0,2,1,1,1125,0,,,,,,,,1,
47.51501214,-122.3955506,6,2.5,3,3,4,2,1125,6,100,10,10,10,10,10,10,1,2.09
47.52039401,-122.3892853,9,4,5,5,1,3,1125,2,100,10,10,10,10,10,10,1,0.24
47.51862409,-122.3863704,4,1.5,2,3,1,2,1125,14,91,10,10,10,10,10,10,1,2.46
47.52678914,-122.3834618,4,2,1,2,4,2,365,106,99,10,10,10,10,10,10,1,3.23
47.51855219,-122.3911882,2,1,1,2,1,2,180,105,97,10,10,10,10,10,10,1,2.51
47.51468032,-122.3939678,2,1,1,1,2,2,1125,0,,,,,,,,1,
47.51839077,-122.3884894,7,1.5,3,4,7,2,1125,7,90,9,9,10,9,9,10,1,0.99
47.53212816,-122.3907846,5,1.5,1,2,2,1,1125,67,98,10,10,10,10,10,10,2,4.17
47.52547573,-122.3885478,2,1,1,1,2,3,1125,6,90,9,10,9,9,10,10,1,1.06
47.52480879,-122.387224,2,1,1,1,2,1,5,31,100,10,10,10,10,10,10,1,1.89
47.58468275,-122.311572,2,1.5,1,1,2,2,1125,70,96,10,10,10,10,9,10,2,3.39
47.57982486,-122.3068798,2,1,1,1,1,1,90,4,100,10,10,10,10,10,10,1,1.12
47.58594177,-122.3140461,4,2.5,2,2,1,1,1125,2,100,10,10,10,10,10,10,2,0.6
47.5777947,-122.3025813,2,1,1,1,1,2,1125,23,96,10,10,10,10,9,9,1,1.18
47.57878466,-122.3079559,2,1,1,1,1,1,25,64,98,10,10,10,10,10,10,1,4.91
47.57747235,-122.3030804,1,1,1,1,1,1,3,57,96,10,10,10,10,9,9,3,3.44
47.58623232,-122.3148062,2,1.5,1,1,1,2,1125,14,97,10,10,10,10,9,10,1,2.05
47.57902013,-122.3157432,1,1,1,1,1,1,1125,1,100,8,8,10,10,10,8,1,0.35
47.58826621,-122.3084862,2,1,1,1,1,7,1125,0,,,,,,,,1,
47.57566772,-122.3033169,3,2,1,2,1,1,30,1,100,10,10,10,10,10,10,11,0.04
47.57618629,-122.3038672,3,1,1,2,1,1,30,7,90,8,9,10,10,8,9,11,0.17
47.57608515,-122.3040271,6,1,1,4,1,1,60,4,87,8,7,6,6,7,7,11,0.1
47.57741482,-122.3022996,3,1,1,3,1,1,31,14,95,9,8,10,10,8,9,11,0.3
47.57778726,-122.3027908,2,1,1,1,1,1,30,4,86,9,8,10,10,8,8,11,0.16
47.58145636,-122.315379,1,1,1,1,1,1,1125,4,90,10,9,10,10,9,9,1,0.96
47.57738783,-122.3043614,4,0.5,1,2,1,1,1125,4,100,10,10,10,10,10,9,4,0.79
47.57805989,-122.3140097,4,2,2,2,2,1,1125,0,,,,,,,,1,
47.57841259,-122.315794,2,1.5,1,1,2,2,1125,18,91,10,9,10,9,9,9,2,2.41
47.57287616,-122.3098772,3,1,0,1,2,1,1125,24,98,10,10,10,10,9,10,1,5.9
47.57274894,-122.3074325,2,1,1,1,1,2,1125,14,86,9,10,10,10,9,8,3,2.03
47.58016983,-122.3117279,3,1,2,2,0,2,5,8,91,9,9,10,10,10,10,2,1.07
47.58777721,-122.3169201,3,1,1,2,2,2,1125,3,93,9,8,10,10,9,10,2,1.18
47.58558082,-122.3119558,6,1,2,2,2,3,120,99,97,10,10,10,10,9,10,1,3.11
47.57181224,-122.3081814,4,1,1,1,2,2,1125,2,70,10,10,10,10,10,10,2,1.05
47.57543906,-122.3075714,2,1,0,1,1,2,1125,14,94,10,10,10,10,9,9,1,2.71
47.57756078,-122.3042807,14,3,5,9,5,1,30,81,87,8,8,9,9,8,8,11,1.95
47.58004409,-122.3070935,6,2.5,3,4,1,7,1125,0,,,,,,,,1,
47.57896005,-122.3043212,2,0.5,1,1,1,1,1125,10,92,9,9,10,10,10,8,4,1.62
47.56529214,-122.3120663,2,1,1,2,1,3,1125,0,,,,,,,,1,
47.58838392,-122.3161854,2,1,1,1,1,1,1125,0,,,,,,,,1,
47.5837867,-122.3167697,2,,1,1,1,2,21,238,94,10,9,10,10,9,9,1,4.31
47.5772707,-122.3018571,8,2,3,5,3,1,30,29,86,9,9,10,10,8,8,11,0.7
47.57529097,-122.3020487,7,1,2,4,2,1,60,41,89,8,8,9,10,8,9,11,0.83
47.58946165,-122.3109939,2,1.5,1,1,1,1,90,45,95,9,10,10,10,9,9,2,1.79
47.57764573,-122.3024522,6,2,2,3,2,1,30,0,,,,,,,,11,
47.58513027,-122.3152614,2,1,1,1,1,2,7,137,97,10,9,10,10,9,9,1,3.07
47.57186256,-122.3066668,1,1,1,1,0,1,1125,81,94,10,9,10,10,9,10,2,4.22
47.57706218,-122.3088876,2,1,1,1,1,1,1125,1,100,10,10,10,10,10,10,1,1
47.58852066,-122.3182188,2,1,1,2,2,1,3,2,100,10,10,10,10,10,10,2,0.72
47.57958271,-122.3098325,1,1,1,1,0,2,7,2,100,8,10,10,10,10,10,2,0.28
47.5846707,-122.3146451,6,2,2,2,6,2,60,21,87,9,10,10,10,8,9,1,3.44
47.58430064,-122.3117625,2,1,1,1,2,31,365,100,100,10,10,10,10,10,10,1,10.95
47.58419133,-122.3116522,3,1,1,1,1,2,1125,26,95,10,10,10,10,9,10,2,4.53
47.57272109,-122.3073474,3,1,1,1,1,2,30,18,91,10,10,10,10,9,9,3,1.64
47.59043531,-122.30871,2,1,1,1,1,1,14,59,97,10,10,10,10,9,9,1,3.12
47.57181252,-122.3053812,2,1,1,1,1,1,5,136,94,10,8,10,10,10,9,2,3.62
47.57620417,-122.3067284,2,1,1,1,1,3,1125,14,94,10,10,10,10,10,10,1,2.64
47.58345053,-122.3164731,2,1,1,1,1,1,1125,5,100,9,10,10,10,8,8,2,0.53
47.57169368,-122.3095081,3,1,1,1,1,2,30,68,91,9,10,10,10,9,9,3,2.51
47.57314264,-122.3105479,5,1,1,4,2,1,1125,65,91,9,9,10,10,9,9,1,2.91
47.57743316,-122.305475,3,1,1,2,1,1,1125,0,,,,,,,,4,
47.57418492,-122.2993851,3,1,1,1,1,1,90,35,98,10,10,10,10,10,10,2,6.73
47.5883227,-122.3111922,6,1,3,3,1,1,1125,24,82,9,8,9,9,9,9,1,4.8
47.58875312,-122.3110762,1,1.5,1,1,1,1,5,34,95,9,10,9,10,9,9,2,1.32
47.57248932,-122.3111654,2,1,1,1,1,1,1125,3,80,8,6,8,10,9,9,1,0.75
47.59214118,-122.319354,1,2.5,1,2,1,7,360,5,100,9,9,10,9,9,9,1,0.38
47.57176769,-122.3083184,5,1,2,2,2,2,1125,15,99,10,10,10,10,10,10,2,2.26
47.57625195,-122.3036759,2,1,1,1,1,1,30,15,98,10,10,10,10,9,10,11,0.31
47.57576948,-122.3163621,4,1,2,2,2,3,30,80,98,10,10,10,10,9,9,1,1.84
47.59566143,-122.318016,4,2,1,1,2,2,730,14,96,10,10,10,10,9,9,2,0.33
47.58009265,-122.3048564,4,1,2,3,2,2,1125,11,98,10,10,10,10,9,10,1,2.92
47.58002068,-122.3068639,4,1,2,2,2,2,1125,79,99,10,10,10,10,10,10,1,3.35
47.57975166,-122.3093852,2,1,1,1,1,2,1125,0,,,,,,,,1,
47.59188627,-122.3182226,3,1,1,2,1,1,4,7,91,10,9,10,10,9,9,1,0.76
47.57130286,-122.3096738,3,1,1,1,3,2,1125,9,91,9,9,10,10,9,9,1,1.42
47.58313183,-122.31471,2,1.5,1,1,2,2,1125,9,96,10,10,9,10,9,9,1,1.32
47.58880186,-122.3152557,5,2.5,2,2,2,2,7,1,80,10,6,10,10,10,10,1,0.15
47.57743066,-122.3056945,2,0.5,1,1,1,1,1125,14,96,10,9,10,10,9,9,4,2.03
47.58360071,-122.3139827,1,1,1,1,1,1,15,10,98,9,8,10,10,10,9,1,1.66
47.57582992,-122.3034845,1,1,1,1,1,1,5,67,94,10,10,10,10,9,10,3,4.46
47.57906732,-122.3153881,2,1,1,1,1,1,30,109,95,10,10,10,10,9,10,1,2.95
47.59001087,-122.2946839,2,1,1,1,1,3,1125,0,,,,,,,,1,
47.59177919,-122.3184622,3,1,1,2,2,1,10,93,96,10,10,10,10,9,10,1,9.72
47.59155236,-122.3129963,6,1,2,2,1,1,1125,0,,,,,,,,1,
47.57281998,-122.3074618,2,1,1,1,2,2,1125,23,100,10,10,10,10,10,10,1,2.28
47.58646053,-122.3150498,2,1,1,1,1,1,200,13,97,10,10,10,10,10,9,2,1.67
47.57660541,-122.3019341,1,1,1,1,1,1,5,46,95,10,9,10,10,9,9,3,3.14
47.58786144,-122.3139753,2,1,1,1,1,1,200,3,100,9,10,10,10,9,9,2,0.75
47.58123045,-122.3104518,2,1,1,1,2,2,1125,3,100,10,10,10,10,10,10,1,3
47.54553223,-122.272228,4,1,1,3,2,1,1125,52,97,10,10,10,10,9,10,1,9.63
47.54396632,-122.2716892,5,1,2,3,1,2,1125,0,,,,,,,,8,
47.54538739,-122.2730233,1,1,1,1,1,3,1125,12,98,10,9,10,10,10,10,2,1.02
47.53898625,-122.2779913,5,1,1,2,2,2,29,68,94,10,10,10,10,8,9,2,3.57
47.54048514,-122.2752942,3,0.5,0,2,2,2,1125,39,97,10,10,10,10,9,10,2,5.52
47.53540734,-122.2798306,1,1,1,1,1,1,2,0,,,,,,,,1,
47.54515616,-122.2699404,2,1,1,1,1,1,1125,11,93,9,9,9,9,9,10,21,3.59
47.5455204,-122.2698859,3,1,1,2,1,1,29,15,92,10,9,9,8,9,10,21,4.21
47.54438844,-122.2831237,2,1,1,1,1,1,30,31,97,10,10,10,10,9,10,1,3.99
47.53649713,-122.2746604,4,1,1,2,2,1,1125,2,90,10,10,10,10,10,10,1,2
47.53678301,-122.2682946,12,3,4,6,8,2,1125,36,98,10,10,10,10,9,10,1,3.74
47.54561306,-122.2725734,2,1,1,1,2,3,90,25,96,9,9,10,10,9,9,2,1.39
47.54517279,-122.2701356,2,1,1,1,2,2,90,17,96,10,9,10,10,9,9,1,0.54
47.51750416,-122.3646836,5,2.5,3,3,1,3,30,9,89,10,9,10,10,9,9,2,0.52
47.5197693,-122.3597623,3,1,1,1,1,1,1125,3,100,10,10,10,10,10,10,2,0.88
47.52664748,-122.3611379,2,1,1,1,1,1,1125,0,,,,,,,,1,
47.52553001,-122.3577343,4,1,1,2,2,2,1125,54,97,10,10,10,10,9,10,1,7.01
47.52793652,-122.3636744,3,1,1,1,1,1,21,9,96,9,10,9,10,9,9,1,0.37
47.51944886,-122.3624994,4,1,0,1,2,1,30,24,98,10,10,10,10,9,10,1,4.21
47.51769742,-122.3652994,2,1,1,1,1,2,7,2,90,9,9,10,10,8,9,2,0.14
47.51913837,-122.3593716,2,1,1,1,1,1,13,0,,,,,,,,2,
47.5239795,-122.3598906,2,1,1,1,1,3,28,297,96,10,10,10,10,9,10,1,4.21
47.53078495,-122.355458,2,1,1,1,1,2,10,106,96,10,10,10,10,9,10,1,5.52
47.53314855,-122.365506,2,1,1,1,1,1,1125,4,100,10,10,10,10,10,10,1,1.6
47.52987253,-122.3598233,6,1,3,3,3,2,33,72,93,10,10,10,10,9,9,2,2.2
47.69076471,-122.2746939,1,1,1,1,1,1,1125,0,,,,,,,,1,
47.67606576,-122.2768835,3,1,1,1,1,3,30,3,100,10,10,10,10,10,10,1,0.78
47.68417281,-122.2655101,4,2,2,2,2,2,1125,11,95,10,9,9,10,9,9,1,2.48
47.68508737,-122.2670993,2,1,1,1,1,1,1125,59,86,9,9,9,9,9,9,1,3.26
47.67786913,-122.2718302,6,2,4,4,1,3,4,1,100,10,10,10,10,10,10,1,0.2
47.67647014,-122.2681827,5,1,2,3,1,2,31,1,100,10,10,10,10,10,10,1,1
47.68171495,-122.2760225,8,2,3,4,6,3,1125,2,60,7,6,10,10,10,7,1,2
47.52543166,-122.2782337,2,1,1,1,1,2,1125,1,100,10,10,8,8,10,10,4,1
47.52129351,-122.2731823,6,1,1,1,3,1,1125,22,98,10,10,10,10,9,10,3,3.13
47.5267396,-122.2747999,4,1,1,1,4,2,180,0,,,,,,,,1,
47.52765189,-122.2659662,4,2,3,2,1,7,60,3,100,10,10,10,10,10,10,1,2.57
47.52764509,-122.2774024,4,1,2,2,4,1,1125,47,90,10,10,10,10,8,9,4,7.5
47.52456533,-122.2609188,6,3,3,3,6,2,1125,7,100,9,9,10,9,9,10,1,0.99
47.52749354,-122.2609575,2,1,1,1,1,2,1125,15,100,10,10,10,10,10,10,1,2.05
47.52984647,-122.2758395,4,1,2,2,2,2,730,0,,,,,,,,4,
47.52413533,-122.2759764,4,1,1,1,1,1,1,7,94,9,8,10,9,9,9,2,0.8
47.52751064,-122.2666278,2,2,1,1,2,2,30,18,96,9,9,10,10,8,10,1,0.71
47.51905405,-122.2704178,2,1,1,2,1,1,1125,14,93,9,9,9,9,8,9,2,2.71
47.52283446,-122.2739922,2,1,1,1,1,1,1125,6,93,9,9,10,10,9,9,2,1.38
47.52731806,-122.2779091,2,1,1,1,1,1,1125,0,,,,,,,,4,
47.52975635,-122.2756999,2,1,1,1,1,2,1125,20,92,9,10,10,10,9,9,4,2.84
47.52343729,-122.2757548,2,1,1,1,1,1,1125,0,,,,,,,,1,
47.53066673,-122.275409,2,1,1,1,1,2,30,2,100,10,10,10,10,9,10,4,0.42
47.51988612,-122.2740554,2,1,1,1,1,1,1125,21,94,10,9,10,9,9,10,3,2.85
47.53089752,-122.277116,2,1,1,1,2,2,1125,6,77,8,8,9,8,7,8,4,1.27
47.51981664,-122.2747636,14,2,2,3,3,1,1125,1,100,10,10,10,10,6,10,3,0.23
47.52773407,-122.2789029,2,1,1,1,1,2,1125,0,,,,,,,,4,
47.51734068,-122.2613706,2,1,1,1,1,1,1125,16,95,10,10,10,10,9,10,21,3.5
